DOI,Title,Matched Columns,Matched keywards
10.1109/ICIIS58898.2023.10253544,BERT Layer Weighting Comparision with Short Text Classification,"Abstract, Abstract, Abstract, IEEE Terms","machine learning, support vector machine, bagging, machine learning"
10.1109/ICIIS58898.2023.10253578,Grammar Error Correction for Less Resourceful Languages: A Case Study of Sinhala,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICIIS58898.2023.10253532,HABARALA - A Comprehensive Solution for Food Security and Sustainable Agriculture through Alternative Food Resources and Technology,"Abstract, Abstract","machine learning, deep learning"
10.1109/ICIIS58898.2023.10253599,Data Augmentation vs. Synthetic Data Generation: An Empirical Evaluation for Enhancing Radiology Image Classification,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","data augmentation, data augmentation, generative adversarial network, deep learning, deep learning, data augmentation, deep learning"
10.1109/ICIIS58898.2023.10253488,A Systematic Approach for Object Detection in Unconstrained Environments,"Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, deep learning, machine learning, deep learning, deep learning"
10.1109/ICIIS58898.2023.10253548,A Mobile Application that Employs Artificial Intelligence to Forecast the Required Number of Beds for Intensive Care Units in Sri Lanka,Abstract,machine learning
10.1109/ICIIS58898.2023.10253489,Performance Analysis for Exercise Pose Prediction Using RFE Based Feature Selection,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","feature selection, decision tree, random forest, gradient boosting, xgboost, feature selection, feature selection"
10.1109/ICIIS58898.2023.10253592,An Improved Decision Tree Model for Forecasting Consumer Decision in a Medium Groceries Store,"Document Title, Abstract, Author Keywords, Author Keywords","decision tree, decision tree, machine learning, decision tree"
10.1109/ICIIS58898.2023.10253580,Classifying YouTube Videos Based on Their Quality: A Comparative Study of Seven Machine Learning Algorithms,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","machine learning, ensemble learning, decision tree, random forest, support vector machine, naive bayes, precision, recall, svm, machine learning, machine learning, ensemble learning"
10.1109/ICIIS58898.2023.10253605,Ensemble Learning Approach for Predicting the Necessity of Mental Health Treatments of Employees,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","ensemble learning, machine learning, ensemble learning, decision tree, random forest, support vector machine, cross-validation, svm, machine learning, ensemble learning, machine learning"
10.1109/ICIIS58898.2023.10253508,DC Signature Analysis Aided Power Source Identification,"Abstract, Author Keywords, IEEE Terms","support vector machine, support vector machine, support vector machine"
10.1109/ICIIS58898.2023.10253538,Neural Network-Based Pipeline for Detection of Sensor Anomalies in Battery Energy Storage Systems,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords","neural network, neural network, deep neural network, recurrent neural network, long short-term memory, long short-term memory"
10.1109/ICIIS58898.2023.10253493,Narrataa: Learning Tool for Generating Kid-Friendly Sinhala Names for Objects,"Abstract, Author Keywords","machine learning, machine learning"
10.1109/ICIIS58898.2023.10253534,Machine Learning Approach to Detect the Anxiety and Depression Level of Video Game Dependent Individuals,"Document Title, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","machine learning, machine learning, feature selection, svm, machine learning, machine learning, supervised learning, supervised learning"
10.1109/ICIIS58898.2023.10253582,Empirical Analysis for the Selection of Baseline Performances for Short Text Classification,"Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, svm, cnn, svm, machine learning"
10.1109/ICIIS58898.2023.10253515,Comparison of Machine Learning Optimization Techniques for EEG-Based Confusion Emotion Recognition,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, support vector machine, hyperparameter tuning, random search, bayesian optimization, svm, hyperparameter tuning, machine learning"
10.1109/ICIIS58898.2023.10253588,Weighted Ensemble Algorithm for Aerial Imaging Based Mosquito Breeding Sites Classification,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","supervised learning, ensemble learning, support vector machine, svm, neural network, convolutional neural network, supervised learning, cnn, support vector machine, neural network, convolutional neural network, ensemble learning, support vector machine"
10.1109/ICIIS58898.2023.10253610,Machine Learning Based Zero Trust Architecture for Secure Networking,"Document Title, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, machine learning"
10.1109/ICIIS58898.2023.10253504,Machine Learning based Atmospheric Duct Interference Evaluation in TD-LTE Networks,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, support vector machine, precision, recall, svm, long short-term memory, random forest, support vector machine, machine learning"
10.1109/ICIIS58898.2023.10253531,Image-Based Condition Monitoring of Transmission Line Conductors Using Image Processing and Deep Neural Networks,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords","neural network, convolutional neural network, cnn, neural network, convolutional neural network"
10.1109/ICIIS58898.2023.10253503,SoundMind: Doctor Assistive System,Author Keywords,deep learning
10.1109/ICIIS58898.2023.10253572,"Smart Farmer Education System for Disease Identification, Severity Assessment and Infestation Management (Brinjal)",Author Keywords,cnn
10.1109/ICIIS58898.2023.10253518,AnthroSmart: A Smart Controlling System for Flamingo Flower Plantation,"Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, deep learning, machine learning, deep learning, deep learning"
10.1109/ICIIS58898.2023.10253527,A Pattern Recognition Neural Network Approach for an SSVEP-Based Brain-Computer Interface,"Document Title, Abstract, Author Keywords","neural network, neural network, neural network"
10.1109/ICIIS58898.2023.10253575,Digital IC Functionality Duplication using Neural Networks,"Abstract, Author Keywords","neural network, neural network"
10.1109/ICIIS58898.2023.10253506,AI Approach for FRA Based Condition Assessment of Power Transformers,"Abstract, Abstract","knn, transformer"
10.1109/ICIIS58898.2023.10253533,Deep Learning Based Low Light Enhancements for Advanced Driver-Assistance Systems at Night,Document Title,deep learning
10.1109/ICIIS58898.2023.10253541,Siamese Networks for RF-Based Vehicle Trajectory Prediction,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICIIS58898.2023.10253609,Voice Response Based Emotion Intensity Classification for Assistive Robots,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICIIS58898.2023.10253498,A Path Planning Technique to Reduce the Travel Time of a Micromouse,Abstract,precision
10.1109/ICIIS58898.2023.10253564,Endmember Abundance Prediction in Hyperspectral Unmixing: The Impact of Endmember Extraction Algorithms and Self-Attention in Autoencoders,"Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","autoencoder, attention layer, deep learning, autoencoder, deep learning"
10.1109/ICIIS58898.2023.10253510,A Wearable LSTM Autoencoder-based ECG Detection System to Predict Myocardial Infarction,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","autoencoder, long short-term memory, autoencoder, deep learning, long short-term memory, autoencoder, deep learning, deep learning"
10.1109/ICIIS58898.2023.10253589,Significance of Subject-Dependency for Imagined Speech Classification Using EEG,"Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, feature engineering, cross-validation, machine learning, machine learning"
10.1109/MERCon50084.2020.9185373,A Retinex based GAN Pipeline to Utilize Paired and Unpaired Datasets for Enhancing Low Light Images,"Abstract, Abstract","machine learning, deep learning"
10.1109/MERCon50084.2020.9185361,Adaptive Centroid Placement Based SNIC for Superpixel Segmentation,Abstract,clustering
10.1109/MERCon50084.2020.9185249,Chronic Kidney Disease Prediction Using Machine Learning Methods,"Document Title, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, machine learning, random forest, machine learning"
10.1109/MERCon50084.2020.9185209,Classification of Cyberbullying Sinhala Language Comments on Social Media,"Abstract, Abstract, Abstract, Author Keywords","support vector machine, svm, knn, machine learning"
10.1109/MERCon50084.2020.9185282,Tamil News Clustering Using Word Embeddings,"Document Title, Abstract, Author Keywords, IEEE Terms","clustering, clustering, clustering, clustering"
10.1109/MERCon50084.2020.9185327,Sentiment Analysis of Sinhala News Comments using Sentence-State LSTM Networks,"Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, long short-term memory, deep learning, deep learning, machine learning"
10.1109/MERCon50084.2020.9185296,Fine-Grained Named Entity Recognition for Sinhala,"Abstract, IEEE Terms","f1 score, machine learning"
10.1109/MERCon50084.2020.9185388,A Data Driven Binning Method to Recover More Nucleotide Sequences of Species in a Metagenome,"Abstract, Abstract, IEEE Terms","machine learning, unsupervised learning, clustering"
10.1109/MERCon50084.2020.9185295,Machine Learning-based Approach for Modelling Elastic Modulus of Woven Fabrics,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords","machine learning, machine learning, random forest, artificial neural network, neural network, ann, random forest, artificial neural network, neural network, ann"
10.1109/MERCon50084.2020.9185203,A Machine Learning Approach for NILM based on Superimposed Current Profiles,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, deep learning, machine learning, machine learning"
10.1109/MERCon50084.2020.9185199,Automated Vehicle Parking Occupancy Detection in Real-Time,"Abstract, Abstract, Abstract","neural network, convolutional neural network, deep learning"
10.1109/MERCon50084.2020.9185336,Detection of Novel Biomarker Genes of Alzheimer’s Disease Using Gene Expression Data,"Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, feature engineering, principal component analysis"
10.1109/MERCon52712.2021.9525705,Voltage Control of Three Phase Distribution Systems with Minimum Cost,Abstract,transformer
